date,stocks,count
2022-01-31,"ABFRL, ADANIPOWER, APOLLO, ASHOKLEY, AUBANK, AXISBANK, BANKBARODA, BDL, BEL, BHARTIARTL, BSE, CANBK, CENTRALBK, CHAMBLFERT, CHOLAFIN, CIPLA, COALINDIA, DELTACORP, EASEMYTRIP, FEDERALBNK, GMRINFRA, GNFC, GRASIM, GSFC, HAL, HINDALCO, ICICIBANK, INDHOTEL, INDIANB, IOB, IOC, IRCTC, JUSTDIAL, LT, M&M, MANINFRA, MINDACORP, MOTHERSON, NATIONALUM, NTPC, OBEROIRLTY, ONGC, PIDILITIND, PNB, POWERGRID, PRAJIND, PRESTIGE, PVRINOX, RAYMOND, RCF, RCOM, RPOWER, RVNL, SBILIFE, SBIN, SHARDACROP, SJVN, SPARC, SUNPHARMA, TATACHEM, TATAMOTORS, TATAPOWER, TCS, TEXRAIL, TITAGARH, UNIONBANK, UPL, VBL, WELCORP",69
2022-02-28,"ADANIPOWER, BALAJITELE, BANDHANBNK, BANKBARODA, BDL, BEL, CHOLAFIN, COALINDIA, EASEMYTRIP, FEDERALBNK, GNFC, GSFC, HAL, HINDALCO, INDHOTEL, NATIONALUM, NTPC, OBEROIRLTY, ONGC, POWERGRID, RAYMOND, SUNPHARMA, TITAN, VBL, VEDL, VOLTAS",26
2022-03-31,"ABFRL, ADANIENT, ADANIPOWER, AUBANK, AXISBANK, BAJAJFINSV, BAJFINANCE, BANKBARODA, BDL, BEL, BHARTIARTL, BSE, BSOFT, CGPOWER, CHAMBLFERT, CHOLAFIN, CIPLA, COALINDIA, DELTACORP, DLF, EASEMYTRIP, GNFC, GRASIM, GSFC, GUJALKALI, HAL, HCLTECH, HFCL, HINDALCO, INDHOTEL, INDIANB, INDIGO, INFY, ITC, JINDALSTEL, LTFOODS, MINDACORP, NATIONALUM, NETWORK18, NTPC, PIDILITIND, POWERGRID, PRAJIND, PVRINOX, RAYMOND, RCF, RELIANCE, SUNPHARMA, TATACHEM, TATAPOWER, TATASTEEL, TCS, TECHM, TEXRAIL, TITAN, VBL, VEDL, VOLTAS, WELCORP, ZEEL",60
2022-04-29,"ABCAPITAL, ABFRL, ADANIENT, ADANIGREEN, ADANIPORTS, ADANIPOWER, APOLLO, ASIANPAINT, AUBANK, BANDHANBNK, BANKBARODA, BDL, BEL, BHARTIARTL, BSE, CANBK, CESC, CGPOWER, CHAMBLFERT, CHOLAFIN, COALINDIA, EASEMYTRIP, GAIL, GATEWAY, GNFC, GRASIM, GRSE, GSFC, GUJALKALI, HAL, ICICIBANK, IIFL, INDHOTEL, INDIANB, IOC, ITC, JINDALSTEL, JSWSTEEL, LTFOODS, M&M, MAXHEALTH, MAZDOCK, MINDACORP, NHPC, NTPC, POWERGRID, PRAJIND, RAYMOND, RCF, RELIANCE, RPOWER, RVNL, SBIN, SUNPHARMA, SWANENERGY, TATAPOWER, TEXRAIL, TITAGARH, TVSMOTOR, UPL, VBL, VEDL, VOLTAS, WELCORP, YESBANK",65
2022-05-31,"ADANIENT, ADANIPOWER, ASHOKLEY, BANDHANBNK, BDL, BEL, CIPLA, COALINDIA, GMRINFRA, GSFC, HAL, ICICIBANK, INDIANB, ITC, M&M, MARICO, NHPC, NTPC, PETRONET, POWERGRID, RAYMOND, RCF, RELIANCE, SBILIFE, TATAELXSI, TATAMOTORS, TEXRAIL, TVSMOTOR, VBL, WELCORP",30
2022-06-30,"ADANIENT, ASHOKLEY, CGPOWER, EASEMYTRIP, HAL, ITC, M&M, TVSMOTOR, VBL, WELCORP",10
2022-07-29,"ADANIENT, ADANIGREEN, ADANIPORTS, ADANIPOWER, AEGISLOG, APOLLO, ASHOKLEY, ASIANPAINT, BANKBARODA, BDL, BEL, CANBK, CGPOWER, CHOLAFIN, CIPLA, COALINDIA, CONCOR, DEVYANI, EASEMYTRIP, FEDERALBNK, GNFC, GSFC, HAL, ICICIBANK, INDHOTEL, INDIANB, ITC, KARURVYSYA, LT, LTFOODS, M&M, NESTLEIND, NHPC, NTPC, RAYMOND, RCF, SBILIFE, SBIN, SHRIRAMFIN, SUNPHARMA, TITAGARH, TVSMOTOR, VBL, WELCORP, YESBANK",45
2022-08-30,"ABCAPITAL, ABFRL, ADANIENT, ADANIGREEN, ADANIPORTS, ADANIPOWER, AEGISLOG, ANANTRAJ, APOLLO, APOLLOTYRE, ASHOKLEY, ASIANPAINT, AUBANK, BANKBARODA, BDL, BEL, CANBK, CGPOWER, CHOLAFIN, CIPLA, COALINDIA, DEVYANI, EICHERMOT, FEDERALBNK, GNFC, GSFC, HAL, HINDUNILVR, ICICIBANK, INDHOTEL, INDIANB, INDUSINDBK, ITC, JINDALSTEL, JSWENERGY, KARURVYSYA, LAURUSLABS, LTFOODS, M&M, MAXHEALTH, MAZDOCK, NAVNETEDUL, NESTLEIND, NHPC, NTPC, POWERGRID, RCF, RELIANCE, RPOWER, SBILIFE, SBIN, SIEMENS, SJVN, SUNPHARMA, TATACHEM, TEXRAIL, TITAGARH, TITAN, TRENT, TVSMOTOR, VBL, WELCORP, YESBANK",63
2022-09-30,"ABFRL, ACC, ADANIENT, ADANIPOWER, AMBUJACEM, ANANTRAJ, APOLLO, APOLLOTYRE, BAJFINANCE, BANKBARODA, BDL, BEL, BHARTIARTL, CGPOWER, CIPLA, COCHINSHIP, CONCOR, DCBBANK, DEVYANI, FEDERALBNK, GRSE, HAL, HINDUNILVR, ICICIBANK, IIFL, INDHOTEL, INDIANB, INDUSINDBK, ITC, JINDALSTEL, KARURVYSYA, LICHSGFIN, LTFOODS, M&M, MARICO, MAXHEALTH, MAZDOCK, MIDHANI, RAYMOND, RPOWER, SJVN, SOUTHBANK, SUNPHARMA, TATACHEM, TEXRAIL, TITAN, TVSMOTOR, UJJIVANSFB, VBL, WELCORP",50
2022-10-31,"ABFRL, AEGISLOG, AMBUJACEM, ANANTRAJ, APOLLO, APOLLOTYRE, AXISBANK, BANKBARODA, BDL, BEL, BHARTIARTL, BHEL, CANBK, CASTROLIND, CGPOWER, CIPLA, COALINDIA, COCHINSHIP, CONCOR, DCBBANK, DEVYANI, FEDERALBNK, GNFC, GRSE, HAL, ICICIBANK, IDFCFIRSTB, INDHOTEL, INDIANB, ITC, JINDALSTEL, JSWENERGY, KARURVYSYA, LT, LTFOODS, M&M, MARICO, MAXHEALTH, MAZDOCK, MIDHANI, NESTLEIND, NHPC, NTPC, PNB, POWERGRID, RAYMOND, RCF, RELIANCE, RVNL, SBIN, SJVN, SOUTHBANK, SUNPHARMA, TATACHEM, TEXRAIL, TITAN, TVSMOTOR, UJJIVANSFB, UNIONBANK",59
2022-11-30,"ABCAPITAL, ADANIENT, ADANIPORTS, AMBUJACEM, APOLLO, APOLLOTYRE, AXISBANK, BANKBARODA, BDL, BHARTIARTL, BHEL, CANBK, CASTROLIND, CENTRALBK, CGPOWER, CIPLA, COCHINSHIP, CONCOR, DABUR, DCBBANK, DHANBANK, DLF, DRREDDY, EASEMYTRIP, EXIDEIND, FEDERALBNK, GABRIEL, GMRINFRA, GRSE, HAL, HDFCBANK, HINDUNILVR, HUDCO, ICICIBANK, IDBI, IDFCFIRSTB, INDIANB, IOB, IRCON, IRFC, JINDALSTEL, JSWSTEEL, KARURVYSYA, KOTAKBANK, LT, M&M, MAXHEALTH, MAZDOCK, MIDHANI, NESTLEIND, NFL, NHPC, NTPC, PFC, PNB, POWERGRID, PSB, RAILTEL, RAYMOND, RBLBANK, RCF, RECLTD, RELIANCE, RVNL, SBIN, SHRIRAMFIN, SJVN, SOUTHBANK, SUNPHARMA, TEXRAIL, TIINDIA, TITAN, UJJIVANSFB, UNIONBANK, UPL, VBL, WELCORP, YESBANK, ZYDUSLIFE",79
2022-12-30,"ABCAPITAL, ADANIENT, AEGISLOG, ANANTRAJ, APOLLO, APOLLOTYRE, AUBANK, AXISBANK, BANKBARODA, BHEL, CANBK, CENTRALBK, CGPOWER, DCBBANK, DHANBANK, FEDERALBNK, GMRINFRA, HDFCBANK, HDFCLIFE, HIKAL, HUDCO, IDBI, IDFCFIRSTB, INDBANK, INDIANB, INDUSINDBK, IOB, IRCON, IRFC, JINDALSTEL, JSWSTEEL, KARURVYSYA, LICHSGFIN, LT, MAXHEALTH, NFL, NIACL, NMDC, PETRONET, PFC, PNB, PNBHOUSING, PSB, RAYMOND, RBLBANK, RCF, RECLTD, RVNL, SBIN, SHRIRAMFIN, SOUTHBANK, SURYODAY, TEXRAIL, TVSMOTOR, UJJIVANSFB, UNIONBANK, VBL, YESBANK",58
2023-01-31,"ANANTRAJ, APOLLO, APOLLOTYRE, ASHOKLEY, CGPOWER, COALINDIA, COFORGE, GODREJCP, INDIANB, IRFC, ITC, JINDALSTEL, KARURVYSYA, LICHSGFIN, M&M, MAXHEALTH, MFSL, NFL, NHPC, NTPC, PERSISTENT, PETRONET, PNBHOUSING, PTC, RAYMOND, RECLTD, RVNL, SUNPHARMA, SWANENERGY, TATAMOTORS, TVSMOTOR, ZYDUSLIFE",32
2023-02-28,"ABCAPITAL, BDL, CGPOWER, CHOLAFIN, COFORGE, GAIL, GLENMARK, HAL, ITC, MOTHERSON, NTPC, PETRONET, SONATSOFTW, TORNTPOWER, TVSMOTOR, VBL, ZYDUSLIFE",17
2023-03-31,"ABCAPITAL, ANANTRAJ, APOLLOTYRE, BANKBARODA, BDL, BEL, BPCL, CHOLAFIN, COCHINSHIP, DRREDDY, FEDERALBNK, FINCABLES, GAIL, GLENMARK, GMRINFRA, GODREJCP, HAL, HINDUNILVR, ICICIBANK, INDHOTEL, INDIANB, IRCON, ITC, KARURVYSYA, MANAPPURAM, NBCC, NESTLEIND, NFL, NTPC, PAYTM, PETRONET, PFC, POLICYBZR, POWERGRID, RVNL, SJVN, SONATSOFTW, TECHM, TITAGARH, VBL",40
2023-04-28,"ABCAPITAL, ANANTRAJ, APOLLOTYRE, AUBANK, AUROPHARMA, AXISBANK, BANKBARODA, BDL, BEL, BHARTIARTL, BHEL, BPCL, CANBK, CENTRALBK, CGPOWER, CHOLAFIN, COALINDIA, COCHINSHIP, COFORGE, DELTACORP, DHANBANK, DLF, DRREDDY, ETERNAL, EXIDEIND, FEDERALBNK, GAIL, GLENMARK, GMRINFRA, GSFC, HAL, HDFCBANK, HINDALCO, HINDZINC, HUDCO, ICICIBANK, IDBI, IDFCFIRSTB, INDHOTEL, INDIANB, INDUSINDBK, IOB, IOC, IRCON, IRFC, ITC, JINDALSTEL, JSWSTEEL, KOTAKBANK, LT, LTFOODS, LUPIN, MANAPPURAM, MAXHEALTH, MAZDOCK, MINDACORP, NATIONALUM, NBCC, NESTLEIND, NFL, NHPC, ONGC, PETRONET, PFC, PNB, POLICYBZR, POWERGRID, PSB, PTC, RAILTEL, RAYMOND, RBLBANK, RCF, RECLTD, RVNL, SBIN, SHRIRAMFIN, SJVN, SONATSOFTW, SUNPHARMA, TATAMOTORS, TATASTEEL, TEXRAIL, TITAGARH, TVSMOTOR, UJJIVANSFB, UNIONBANK, UPL, VBL",89
2023-05-31,"ABCAPITAL, ANANTRAJ, APOLLO, APOLLOTYRE, AUBANK, AUROPHARMA, AXISBANK, BANKBARODA, BDL, BEL, BHARTIARTL, BHEL, BPCL, CANBK, CENTRALBK, CGPOWER, CHOLAFIN, COALINDIA, COFORGE, DCBBANK, DELTACORP, DHANBANK, DLF, ETERNAL, EXIDEIND, GLENMARK, GODREJCP, HAL, HCLTECH, HDFCLIFE, HINDUNILVR, HUDCO, ICICIBANK, IDBI, IDFCFIRSTB, INDHOTEL, INDUSINDBK, IOB, IOC, IRCON, IRFC, ITC, KARURVYSYA, KEC, KOTAKBANK, LODHA, LTFOODS, LUPIN, M&M, MANINFRA, MARICO, MAXHEALTH, MAZDOCK, NATIONALUM, NBCC, NESTLEIND, NHPC, NIACL, PFC, PNB, POLICYBZR, POWERGRID, PSB, PTC, RAILTEL, RBLBANK, RECLTD, RVNL, SBIN, SHRIRAMFIN, SIEMENS, SJVN, SONATSOFTW, SOUTHBANK, SUNPHARMA, SURYODAY, TATAMOTORS, TECHM, TEXRAIL, TVSMOTOR, UJJIVANSFB, UNIONBANK, VBL",83
2023-06-30,"ABCAPITAL, ANANTRAJ, APOLLO, APOLLOTYRE, ASHOKLEY, AUBANK, AUROPHARMA, AXISBANK, BANKBARODA, BDL, BEL, BHARTIARTL, BHEL, BPCL, BSOFT, CASTROLIND, CENTRALBK, CGPOWER, CHOLAFIN, COCHINSHIP, COFORGE, DELTACORP, DHANBANK, DLF, DRREDDY, ETERNAL, EXIDEIND, GLENMARK, GRSE, GSFC, HAL, HCLTECH, HDFCAMC, HDFCBANK, HDFCLIFE, HINDUNILVR, HUDCO, ICICIBANK, IDBI, IDFCFIRSTB, IIFL, INDHOTEL, INDIANB, INDUSINDBK, IOC, IRCON, IRFC, ITC, JINDALSTEL, JSWSTEEL, KARURVYSYA, LODHA, LT, LTFOODS, LUPIN, M&M, MANAPPURAM, MANINFRA, MARICO, MAXHEALTH, MAZDOCK, MIDHANI, MINDACORP, MOTHERSON, NAZARA, NESTLEIND, NHPC, NTPC, PAYTM, PFC, PNB, POLICYBZR, POWERGRID, PTC, RAILTEL, RAYMOND, RBLBANK, RCF, RECLTD, RVNL, SAIL, SHRIRAMFIN, SJVN, SOUTHBANK, SUNPHARMA, TATACOMM, TATAMOTORS, TATASTEEL, TCS, TECHM, TEXRAIL, TITAGARH, TORNTPOWER, UJJIVANSFB, UNIONBANK, VBL, WELCORP, ZYDUSLIFE",98
2023-07-31,"ABCAPITAL, AEGISLOG, APOLLO, APOLLOTYRE, ASHOKLEY, AUROPHARMA, BANKBARODA, BDL, BEL, BHARTIARTL, BHEL, BPCL, BSE, BSOFT, CANBK, CASTROLIND, CENTRALBK, CGPOWER, CHOLAFIN, CIPLA, COCHINSHIP, COFORGE, DABUR, DCBBANK, DHANBANK, DLF, DRREDDY, ETERNAL, EXIDEIND, FEDERALBNK, GAIL, GLENMARK, GMRINFRA, GRAPHITE, GRSE, GSFC, HAL, HDFCBANK, HDFCLIFE, HINDALCO, HINDZINC, HUDCO, ICICIBANK, ICICIPRULI, IDBI, IDFCFIRSTB, INDHOTEL, INDIANB, INDUSINDBK, INTELLECT, IOB, IOC, IRCON, IRFC, ITC, JINDALSTEL, JSWSTEEL, KARURVYSYA, LODHA, LT, LTFOODS, M&M, MANAPPURAM, MANINFRA, MARICO, MAXHEALTH, MAZDOCK, MIDHANI, MINDACORP, MOTHERSON, NATIONALUM, NBCC, NESTLEIND, NEWGEN, NFL, NHPC, NMDC, NTPC, ONGC, PETRONET, PFC, PNB, POLICYBZR, POLYCAB, POWERGRID, PRESTIGE, PSB, PTC, RAILTEL, RAYMOND, RBLBANK, RCF, RECLTD, RELIANCE, RVNL, SAIL, SBILIFE, SBIN, SHRIRAMFIN, SJVN, SONACOMS, SOUTHBANK, SPARC, SUNPHARMA, TATACOMM, TATAMOTORS, TATAPOWER, TATASTEEL, TCS, TEXRAIL, TITAGARH, TITAN, TVSMOTOR, UJJIVANSFB, UNIONBANK, WELCORP",116
2023-08-31,"ANANTRAJ, ASHOKLEY, ASTRAL, AUROPHARMA, AXISBANK, BEL, BERGEPAINT, BHEL, BSE, BSOFT, CASTROLIND, CENTRALBK, CESC, CGPOWER, CHOLAFIN, CIPLA, COCHINSHIP, COFORGE, DELHIVERY, DEVYANI, DHANBANK, DLF, DRREDDY, ETERNAL, EXIDEIND, FEDERALBNK, GABRIEL, GAIL, GATEWAY, GMRINFRA, GNFC, GRAPHITE, GRSE, GSFC, HAL, HCLTECH, HDFCAMC, HINDALCO, HUDCO, IDBI, IDFCFIRSTB, INDHOTEL, INDIANB, IOB, IRCON, IRFC, JINDALSTEL, JSWENERGY, LICHSGFIN, LICI, LT, LTFOODS, LUPIN, M&M, MANAPPURAM, MANINFRA, MARICO, MAXHEALTH, MAZDOCK, MFSL, MIDHANI, MINDACORP, MOTHERSON, NATIONALUM, NAZARA, NBCC, NETWORK18, NHPC, NIACL, NMDC, NTPC, ONGC, PARADEEP, PAYTM, PFC, PNB, POLICYBZR, PRAJIND, PSB, PTC, RAILTEL, RBLBANK, RCF, RECLTD, RPOWER, RVNL, SAIL, SHRIRAMFIN, SJVN, SONACOMS, SOUTHBANK, SPARC, SUNPHARMA, SUPREMEIND, SWANENERGY, TATACOMM, TATAPOWER, TATASTEEL, TECHM, TEXRAIL, TITAGARH, TRENT, TVSMOTOR, UJJIVANSFB, UNIONBANK, VBL, VOLTAS, WELCORP, WIPRO, ZYDUSLIFE",110
2023-09-29,"ADANIPOWER, ANANTRAJ, APOLLO, AUROPHARMA, AXISBANK, BAJFINANCE, BANDHANBNK, BANKBARODA, BEL, BHARTIARTL, BHEL, BSE, BSOFT, CANBK, CENTRALBK, CESC, CGPOWER, CHOLAFIN, COALINDIA, COCHINSHIP, DEVYANI, DHANBANK, DLF, ETERNAL, FEDERALBNK, GAIL, GLENMARK, GMRINFRA, GNFC, GRAPHITE, GRSE, GSFC, HCLTECH, HINDALCO, HUDCO, ICICIPRULI, IDBI, IDFCFIRSTB, INDBANK, INDHOTEL, INDIANB, INDUSINDBK, IOB, IRCON, IRFC, JINDALSTEL, JSWENERGY, KARURVYSYA, LICHSGFIN, LODHA, LT, LUPIN, M&M, MANAPPURAM, MANINFRA, MAZDOCK, MIDHANI, NATIONALUM, NAZARA, NBCC, NESTLEIND, NFL, NHPC, NIACL, NMDC, NTPC, ONGC, PARADEEP, PAYTM, PETRONET, PFC, PNB, POWERGRID, PRAJIND, PSB, PTC, RAILTEL, RBLBANK, RECLTD, RPOWER, RVNL, SAIL, SHRIRAMFIN, SJVN, SOBHA, SONACOMS, SOUTHBANK, SUNPHARMA, SWANENERGY, TATAMOTORS, TATAPOWER, TATASTEEL, TCS, TECHM, TEXRAIL, TITAGARH, TVSMOTOR, UJJIVANSFB, UNIONBANK, VBL, VOLTAS, WELCORP, ZEEL",103
2023-10-31,"ADANIPOWER, ANANTRAJ, APOLLO, APOLLOTYRE, BAJAJFINSV, BHARTIARTL, BSE, BSOFT, CANBK, COALINDIA, DHANBANK, DLF, ETERNAL, GNFC, GSFC, HCLTECH, INDIANB, INDUSINDBK, IOB, IRCON, IRFC, KARURVYSYA, LICHSGFIN, LODHA, LT, MAXHEALTH, NBCC, NESTLEIND, NIACL, NMDC, NTPC, ONGC, PAYTM, PFC, PNB, POWERGRID, PRESTIGE, PTC, RAILTEL, RECLTD, SBILIFE, SJVN, SOBHA, SWANENERGY, TATAMOTORS, UNIONBANK, WELCORP",47
2023-11-30,"ADANIENT, ADANIGREEN, ADANIPORTS, ADANIPOWER, AEGISLOG, AMBUJACEM, ANANTRAJ, APLAPOLLO, APOLLO, APOLLOTYRE, ASHOKLEY, AUBANK, AUROPHARMA, AXISBANK, BAJAJFINSV, BDL, BEL, BHARTIARTL, BHEL, BPCL, BSE, BSOFT, CANBK, CASTROLIND, CESC, CGPOWER, CHAMBLFERT, CIPLA, COALINDIA, COCHINSHIP, COFORGE, CONCOR, DLF, DRREDDY, EIDPARRY, ETERNAL, EXIDEIND, FEDERALBNK, GABRIEL, GAIL, GATEWAY, GMRINFRA, GNFC, GSFC, HAL, HCLTECH, HDFCLIFE, HINDALCO, HUDCO, ICICIPRULI, INDHOTEL, INDUSINDBK, IOC, IRCON, IRCTC, JINDALSTEL, JSWENERGY, JSWSTEEL, JUBLFOOD, KARURVYSYA, LAURUSLABS, LICHSGFIN, LICI, LODHA, LT, LTFOODS, LUPIN, M&M, MANAPPURAM, MANINFRA, MAXHEALTH, MINDACORP, NBCC, NESTLEIND, NETWORK18, NFL, NHPC, NIACL, NITCO, NMDC, NTPC, NYKAA, OBEROIRLTY, ONGC, PERSISTENT, PFC, PNB, POLICYBZR, POWERGRID, PRAJIND, PRESTIGE, PTC, RAILTEL, RCF, RECLTD, RELIANCE, RPOWER, RVNL, SAIL, SHRIRAMFIN, SJVN, SPARC, SUNPHARMA, SWANENERGY, TATAMOTORS, TATAPOWER, TATASTEEL, TECHM, TEXRAIL, TITAGARH, UJJIVANSFB, UNIONBANK, VBL, WELCORP, WIPRO, YESBANK, ZYDUSLIFE",117
2023-12-29,"ADANIENSOL, ADANIENT, ADANIGREEN, ADANIPORTS, ADANIPOWER, ADANITRANS, AMBUJACEM, ANANTRAJ, APOLLOTYRE, ASHOKLEY, AUBANK, AUROPHARMA, AXISBANK, BAJAJFINSV, BALAJITELE, BANDHANBNK, BANKBARODA, BDL, BEL, BERGEPAINT, BHARTIARTL, BHEL, BIOCON, BPCL, BSE, BSOFT, CANBK, CANFINHOME, CASTROLIND, CENTRALBK, CESC, CGPOWER, CHAMBLFERT, CHOLAFIN, CIPLA, COALINDIA, COCHINSHIP, COFORGE, CONCOR, CROMPTON, DABUR, DCBBANK, DEVYANI, DHANBANK, DLF, DRREDDY, ETERNAL, EXIDEIND, FEDERALBNK, GAIL, GLENMARK, GMRINFRA, GNFC, GODREJCP, GRAPHITE, GREENPLY, GRSE, GSFC, HAL, HCLTECH, HDFCBANK, HFCL, HINDALCO, HINDUNILVR, HUDCO, ICICIBANK, ICICIPRULI, IDBI, IDFCFIRSTB, INDHOTEL, INDUSINDBK, INDUSTOWER, INFY, IOB, IOC, IRCON, IRCTC, IRFC, ITC, JINDALSTEL, JSWENERGY, JSWSTEEL, JUBLFOOD, KARURVYSYA, KOTAKBANK, LAURUSLABS, LICHSGFIN, LICI, LT, LTFOODS, LUPIN, M&M, MANAPPURAM, MANINFRA, MARICO, MAXHEALTH, MAZDOCK, MIDHANI, MOTHERSON, NATIONALUM, NAZARA, NBCC, NESTLEIND, NETWORK18, NFL, NHPC, NIACL, NMDC, NTPC, NYKAA, ONGC, PARADEEP, PFC, PNB, POLICYBZR, POWERGRID, PRESTIGE, PSB, PTC, RAILTEL, RBLBANK, RCF, RECLTD, RELIANCE, RPOWER, RVNL, SAIL, SBILIFE, SBIN, SHRIRAMFIN, SJVN, SONACOMS, SONATSOFTW, SOUTHBANK, SPARC, SUNPHARMA, SWANENERGY, TATACHEM, TATAMOTORS, TATAPOWER, TATASTEEL, TCS, TECHM, TEXRAIL, TITAGARH, UJJIVANSFB, UNIONBANK, VBL, VOLTAS, WIPRO, YESBANK, ZEEL, ZYDUSLIFE",153
2024-01-31,"ABFRL, ADANIENSOL, ADANIENT, ADANIGREEN, ADANIPORTS, ADANIPOWER, ADANITRANS, AMBUJACEM, ANANTRAJ, APOLLOTYRE, ASHOKLEY, AUROPHARMA, BALAJITELE, BANKBARODA, BDL, BEL, BHARTIARTL, BHEL, BIOCON, BPCL, BSE, BSOFT, CANBK, CASTROLIND, CENTRALBK, CESC, CGPOWER, CHAMBLFERT, CIPLA, COALINDIA, COCHINSHIP, COFORGE, CONCOR, CROMPTON, DCBBANK, DELHIVERY, DHANBANK, DLF, DRREDDY, EASEMYTRIP, ETERNAL, EXIDEIND, GAIL, GATEWAY, GMRINFRA, GNFC, GODREJCP, GRAPHITE, GRSE, GSFC, HAL, HCLTECH, HFCL, HINDALCO, HUDCO, ICICIBANK, IDBI, IIFL, INDBANK, INDHOTEL, INDIANB, INDUSTOWER, INFY, IOB, IOC, IRCON, IRCTC, IRFC, JINDALSTEL, JSWENERGY, KARURVYSYA, LICHSGFIN, LICI, LODHA, LT, M&M, MANAPPURAM, MANINFRA, MAXHEALTH, MAZDOCK, MIDHANI, MOTHERSON, NATIONALUM, NAZARA, NBCC, NETWORK18, NFL, NHPC, NIACL, NMDC, NTPC, ONGC, PARADEEP, PETRONET, PFC, PHOENIXLTD, PNB, POLICYBZR, POWERGRID, PRESTIGE, PSB, PTC, RAILTEL, RAIN, RAYMOND, RCF, RECLTD, RELIANCE, RPOWER, RVNL, SAIL, SBIN, SHRIRAMFIN, SJVN, SOBHA, SONACOMS, SOUTHBANK, SPARC, SUNPHARMA, SURYODAY, SWANENERGY, SYNGENE, TATACOMM, TATAMOTORS, TATAPOWER, TATASTEEL, TCS, TECHM, TEXRAIL, TITAGARH, TVSMOTOR, UNIONBANK, VBL, VOLTAS, WELCORP, WIPRO, YESBANK, ZYDUSLIFE",138
2024-02-29,"ABCAPITAL, ADANIENT, ADANIGREEN, ADANIPORTS, ADANIPOWER, AEGISLOG, AMBUJACEM, ANANTRAJ, APOLLO, APOLLOTYRE, BALAJITELE, BANKBARODA, BDL, BEL, BERGEPAINT, BHARTIARTL, BHEL, BIOCON, BPCL, BSE, CANBK, CASTROLIND, CENTRALBK, CIPLA, COALINDIA, COCHINSHIP, COFORGE, CONCOR, DELHIVERY, DHANBANK, DLF, DRREDDY, EASEMYTRIP, EIDPARRY, ETERNAL, GAIL, GLENMARK, GMRINFRA, GRAPHITE, GRASIM, HAL, HAVELLS, HCLTECH, HFCL, HUDCO, ICICIBANK, IDBI, INDHOTEL, INDIANB, INDUSTOWER, INFY, IOB, IOC, IRCON, IRFC, JINDALSTEL, JSWENERGY, KARURVYSYA, LAURUSLABS, LICHSGFIN, LICI, LODHA, LT, LUPIN, M&M, MAXHEALTH, MFSL, MOTHERSON, NATCOPHARM, NATIONALUM, NBCC, NESTLEIND, NHPC, NIACL, NMDC, NTPC, ONGC, PETRONET, PHOENIXLTD, PIDILITIND, PNB, POLICYBZR, POWERGRID, PSB, RAILTEL, RAIN, RAYMOND, RELIANCE, RVNL, SBILIFE, SBIN, SHRIRAMFIN, SJVN, SONACOMS, SOUTHBANK, SUNPHARMA, SURYODAY, SWANENERGY, TATAMOTORS, TATAPOWER, TATASTEEL, TCS, TEXRAIL, TORNTPOWER, TRENT, UNIONBANK, VBL, VGUARD, VOLTAS, WIPRO, ZYDUSLIFE",111
2024-03-28,"ADANIENT, ADANIPORTS, AEGISLOG, AMBUJACEM, AUROPHARMA, BAJAJFINSV, BANKBARODA, BDL, BEL, BHARTIARTL, BHEL, BPCL, BSE, CANBK, CGPOWER, CHOLAFIN, CIPLA, COALINDIA, COCHINSHIP, DLF, ETERNAL, FEDERALBNK, GAIL, GLENMARK, GRAPHITE, HAL, HDFCLIFE, HINDALCO, HUDCO, ICICIBANK, ICICIPRULI, INDHOTEL, INDIANB, INDIGO, INDUSINDBK, INDUSTOWER, INTELLECT, IOC, JINDALSTEL, JSWENERGY, JSWSTEEL, KARURVYSYA, LODHA, LT, LTFOODS, M&M, MANKIND, MAXHEALTH, MFSL, MOTHERSON, MUTHOOTFIN, NATIONALUM, NESTLEIND, NHPC, NTPC, NYKAA, ONGC, PHOENIXLTD, PIDILITIND, PNB, POLICYBZR, POWERGRID, PRAJIND, RELIANCE, RPOWER, SAIL, SAPPHIRE, SBILIFE, SBIN, SONACOMS, SUNPHARMA, SWANENERGY, TATACHEM, TATAMOTORS, TATAPOWER, TATASTEEL, TORNTPOWER, TVSMOTOR, UNIONBANK, VBL, VOLTAS, ZYDUSLIFE",82
